sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,is_active14,f0,g0,g1,g2,g3,g4,cv,is_feasible
2297,0.0,1.0,0.0,1.0,0.0,1.0,8.987044405657798,1.1174086876213551,3.0,0.4895180771127343,0.237639544531703,0.5,16609.473277814686,9089.729757979512,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,11.027189514056989,-0.00038254780418223167,-4.680165164587798,-12.404267912468077,0.0,-0.6098883643746376,0.0,True
2298,0.0,1.0,0.0,1.0,1.0,0.0,3.2065247148275375,1.4976294148713352,3.0,0.7568707941100001,0.8951278468593955,0.5,2693.651449866593,13332.787866704166,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,13.537487534640174,-0.001790360224598997,-13.125165900262356,1.2688157421524942,0.0,-0.08389772251248362,1.2688157421524942,False
2299,0.0,1.0,0.0,1.0,1.0,1.0,4.770255480427295,1.4179050545208156,3.0,0.10142444260418415,0.6838996773585677,0.5,14503.20700649172,16472.254825755954,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,17.53430303950274,-0.009218916367413343,-13.236747270523058,-12.17058155509356,0.0,-0.25288025811314585,0.0,True
2300,0.0,1.0,0.0,1.0,1.0,0.0,4.705652221571654,1.6667614600621166,3.0,0.5285140099003911,0.8069540420547128,0.5,11644.942524842918,15966.43691137433,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,11.77491695910637,-0.013500929178304477,-12.875277032518389,-5.899243987345969,0.0,-0.15443676635622983,0.0,True
2301,0.0,1.0,0.0,2.0,0.0,1.0,3.527100902982056,1.5280795991420746,3.0,0.4922967776656151,0.7407919690012932,0.11940744332969189,15351.259525865316,6966.9525334611535,3592.0308446511626,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,14.67342392227699,-0.002208049647341226,-13.60439474406846,-7.120077706958894,-13.209054736066445,-0.011840470135211945,0.0,True
2302,0.0,1.0,0.0,2.0,0.0,0.0,7.080089481081814,1.4326334170065822,3.0,0.6492244238033891,0.967157319188118,0.25436686910688877,8309.533722698689,3836.9667306542397,6929.845600388944,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,9.73551300660074,-0.041999492474182776,-11.983079135404635,-11.983079135404635,-11.983079135404635,-0.2333333333333334,0.0,True
2303,0.0,1.0,0.0,2.0,2.0,2.0,11.044316968880594,1.2671685359440745,3.0,0.38846031948924065,0.8215897148475051,0.5473853666335344,3215.4444558545947,10552.616766653955,17006.702662445605,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,9.45939602894205,-0.00710538326111676,-12.335145585478461,-12.335145585478461,-12.335145585478461,-0.2333333333333334,0.0,True
2304,0.0,1.0,0.0,2.0,1.0,2.0,6.417041316162795,1.565058774035424,3.0,0.8745329957455397,0.045430948957800865,0.412992344237864,17131.36367779225,6520.5648597329855,5325.03507565707,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,9.25985973982456,-0.13673556787133412,-10.414467632786511,-13.385138052769763,-10.460453888444686,-0.33326136544346807,0.0,True
2305,0.0,1.0,0.0,2.0,2.0,0.0,9.559428656008095,1.4032706677913667,3.0,0.6024433607235551,0.6304276417940855,0.7331363745033741,7227.950040251017,2890.1932816952467,9602.439429610968,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,8.209002345108583,-0.2270845646580365,-12.034830166319157,-12.034830166319159,-12.034830166319159,-0.2333333333333334,0.0,True
2306,0.0,1.0,0.0,2.0,2.0,1.0,2.6352782966569066,1.7832517575472595,3.0,0.15104652475565672,0.47096803691238165,0.36801887210458517,12237.510543316603,16707.5152983889,12728.130536153913,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,18.89911177881587,-0.026827854901658288,-13.751372621705544,-12.725253115547385,-13.026325759412495,-0.028810472786426566,0.0,True
2307,0.0,0.0,0.0,1.0,1.0,0.0,7.804066087119281,1.2790972460992636,1.628180455416441,0.32717325259000063,0.13303367234766483,0.5,16401.04085020721,4789.03254494071,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,12.082630177943496,-0.0007263507502069944,-6.006002395321968,-13.22929809246495,0.0,-0.6935730621218681,0.0,True
2308,0.0,0.0,0.0,1.0,1.0,1.0,4.4073392930440605,1.685940766427666,3.033347938209772,0.9348586862906814,0.9843229306861758,0.5,1817.21374951303,19543.60091779381,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,12.050179685945626,-0.03453769950941865,-13.516262828491886,7.451862539407504,0.0,-0.012541655451059341,7.451862539407504,False
2309,0.0,0.0,0.0,2.0,0.0,1.0,6.767271206714213,1.7147574899718165,4.931417357176542,0.30744430515915155,0.3045845227316022,0.9434883128851652,2412.1470050886273,17911.932921037078,8531.750531867146,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.50039358099214,-0.3715980780609005,-12.76249841394684,-12.76249841394684,-12.76249841394684,-0.2333333333333334,0.0,True
2310,0.0,0.0,0.0,2.0,1.0,1.0,8.476679333485663,1.5014156610704958,3.3049918562173843,0.16435758955776691,0.8680532686412334,0.29540347401052713,9658.061572350562,8075.658300891519,18042.054299265146,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.086136462918475,-0.14496159557945487,-13.070781150845834,-13.070781150845836,-13.070781150845836,-0.2333333333333334,0.0,True
2311,0.0,0.0,0.0,2.0,1.0,2.0,8.881053562276065,1.1989332915283741,4.365198731422424,0.04462367855012417,0.9032540442422032,0.13915238808840513,12408.336592838168,14121.519235894084,4327.306733466685,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,14.709053309905709,-0.06634281813700948,-13.540379492769125,-13.540379492769125,-13.540379492769125,-0.2333333333333334,0.0,True
2312,0.0,0.0,0.0,2.0,2.0,1.0,2.8610149463638663,1.3596132673323156,1.1530447527766228,0.9179829824715853,0.734117129817605,0.9647198570892215,11048.740210011601,7808.134954422712,7921.3551841676235,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,13.692021696646336,-0.010985974322828329,-11.56367874779111,-11.563678747791112,-11.563678747791112,-0.2333333333333334,0.0,True
2313,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.9074539113789797,0.5,0.5,13063.842061907053,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,21.824937381899595,0.8195868915138136,39.5490353802219,0.0,0.0,-0.9,40.36862227173572,False
2314,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.28296943195164204,0.5,0.5,3116.354246623814,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,27.029029301597017,0.7660306994724624,2.766899541951716,0.0,0.0,-0.9,3.5329302414241783,False
2315,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.699472077190876,0.5,0.5,16593.7941018492,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.95223044115714,0.8401631911965013,27.298905346542597,0.0,0.0,-0.9,28.1390685377391,False
2316,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.5854078251868486,0.5,0.5,5708.894534036517,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,23.730451408398434,0.8393527646326246,20.580520903505388,0.0,0.0,-0.9,21.419873668138013,False
2317,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.4325788542628288,0.5,0.5,18954.834290780127,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,25.19779053066007,0.8260277320321232,11.57889451608062,0.0,0.0,-0.9,12.404922248112744,False
2318,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.8066896125674248,0.5,0.5,6928.933434188366,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.332363889833722,0.8308380478912099,33.61401818022132,0.0,0.0,-0.9,34.444856228112535,False
2319,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.21049502678215504,0.5,0.5,10609.794753603637,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,28.458339812254216,0.712355654578841,-1.5018429225310683,0.0,0.0,-0.9,0.712355654578841,False
2320,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.45322710182517767,0.5,0.5,4470.292204990983,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,24.795648531379193,0.8345672886361957,12.795076297502966,0.0,0.0,-0.9,13.629643586139162,False
2321,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.5601581083610654,0.5,0.5,17650.864739902318,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,23.865683449288408,0.8382045196308137,19.09331258246675,0.0,0.0,-0.9,19.931517102097565,False
2322,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.18494871724396944,0.5,0.5,8000.253800302744,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,29.397608355786545,0.6772790205507282,-3.0065205543302014,0.0,0.0,-0.9,0.6772790205507282,False
2323,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.8289943924173713,0.7886599218472838,0.5,11745.902507565916,19497.277229093015,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,22.22888303097685,0.810574354026294,-12.135977473032337,2.432743368204271,0.0,-0.16907206252217288,3.243317722230565,False
2324,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.9490534262731671,0.9057502197101712,0.5,10323.834675364196,10421.578550711274,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,21.658464140097436,0.7852666337327894,-12.96774063056952,13.04723041993553,0.0,-0.07539982423186298,13.83249705366832,False
2325,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.6627706428989768,0.40626086108386517,0.5,1978.7878477945924,14077.623548917472,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,23.213007675419817,0.8205223153854702,-6.643477692296138,-10.196902564390054,0.0,-0.4749913111329078,0.8205223153854702,False
2326,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.32341595459729433,0.5942674279212952,0.5,15521.613044664264,2905.6087294593453,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,26.37386065316115,0.7813743420218895,-11.42093423794236,-9.370262782152217,0.0,-0.3245860576629639,0.7813743420218895,False
2327,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.7560516064986587,0.15252360049635172,0.5,14018.386202864349,15218.58336031437,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,22.57029656021798,0.8222123052637254,4.537824180162822,-12.664456430665314,0.0,-0.6779811196029186,5.360036485426548,False
2328,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.6047805221751332,0.659488694742322,0.5,17622.558125294745,9411.661219783127,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,23.567502011688447,0.822228891968654,-11.173595878147513,-5.403111750167874,0.0,-0.2724090442061424,0.822228891968654,False
2329,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.3816347187384963,0.3474902771413326,0.5,2293.9973901957273,17091.208546422422,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,25.5034554234757,0.8026961878305607,-7.859752407823749,-11.697833705440026,0.0,-0.5220077782869339,0.8026961878305607,False
2330,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.2792818369343877,0.4641073774546385,0.5,19705.00093139708,8052.714372053742,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,27.09509529562731,0.7581731257724145,-10.451555151885023,-11.141604266630033,0.0,-0.42871409803628924,0.7581731257724145,False
2331,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.734851292334497,0.5270825922489166,0.5,4756.959398277104,19303.74912545085,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,22.655811949609166,0.8210767908137457,-8.863533073456772,-7.767378745817929,0.0,-0.3783339262008667,0.8210767908137457,False
2332,1.0,0.0,0.0,2.0,2.0,1.0,7.25,1.4500000000000002,3.0,0.8563130497932434,0.3781168656423688,0.5499934041872621,9334.77682247758,1498.2754718512297,14828.372076153755,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,22.05485787677247,0.7842680058202651,-13.745510739115048,-10.112168085960974,-6.595061034927021,0.04248821586370477,0.8267562216839699,False
2333,1.0,0.0,0.0,2.0,2.0,2.0,7.25,1.4500000000000002,3.0,0.8800835832953453,0.4690756509080529,0.024604289792478085,17031.52335435152,17846.25573363155,13606.467419303954,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,21.95999874022415,0.7848444934054899,-10.008640124244,-8.404701523561922,-13.391928495397714,-0.30505604743957526,0.7848444934054899,False
2334,0.0,1.0,0.0,0.0,0.0,0.0,4.027499304153025,1.1641086290590466,3.0,0.7268574256449938,0.5,0.5,13510.703770443797,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,14.227489650769485,-1.1102230246251565e-16,22.721481719437378,0.0,0.0,-0.9,22.721481719437378,False
2335,0.0,1.0,0.0,0.0,0.0,0.0,9.154270336497575,1.1891415563412011,3.0,0.40525357611477375,0.5,0.5,11344.634776003659,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,10.864875139507394,-6.661338147750939e-16,5.997866486128988,0.0,0.0,-0.9,5.997866486128988,False
2336,0.0,1.0,0.0,0.0,0.0,0.0,5.890144008677453,1.3976428674533965,3.0,0.23780528455972672,0.5,0.5,19698.80662765354,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,13.313369500944198,-0.005475425349692253,-4.1912793945040985,0.0,0.0,-0.9,0.0,True
2337,0.0,1.0,0.0,0.0,0.0,0.0,12.480713951867074,1.117887894809246,3.0,0.5249831518158317,0.5,0.5,12490.744524635375,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,9.949442450568636,-0.0552531039486398,13.644650139463725,0.0,0.0,-0.9,13.644650139463725,False
2338,0.0,1.0,0.0,0.0,0.0,0.0,2.6232862030155957,1.3044928449206055,3.0,0.8641848461702466,0.5,0.5,18386.574300937355,10500.0,10500.0,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,14.718257864759533,-0.0008870190281182744,24.86260840134573,0.0,0.0,-0.9,24.86260840134573,False
2339,0.0,0.0,0.0,0.0,0.0,0.0,3.7875574030913413,1.6910232686437667,3.3669611513614655,0.9842360308393836,0.5,0.5,1532.270415686071,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,12.531998241067221,-0.0177303179670395,19.93240058359231,0.0,0.0,-0.9,19.93240058359231,False
2340,0.0,0.0,0.0,0.0,0.0,0.0,10.987701760139316,1.5057854225859046,4.064321625977755,0.6275725411251187,0.5,0.5,9886.449699290097,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,7.739020100790766,-0.47243453848419315,10.278517178697122,0.0,0.0,-0.9,10.278517178697122,False
2341,0.0,0.0,0.0,0.0,0.0,0.0,6.327607223764062,1.5364571794867516,3.6448453292250633,0.7834372045472264,0.5,0.5,16877.154394052923,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,9.51345452415551,-0.04103470070680526,15.74895413851591,0.0,0.0,-0.9,15.74895413851591,False
2342,0.0,0.0,0.0,0.0,0.0,0.0,8.284240302629769,1.6793228941969573,4.908491026610136,0.5774104213342071,0.5,0.5,13282.114927656949,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,8.889240618176332,-0.5025312405485846,5.906922628107171,0.0,0.0,-0.9,5.906922628107171,False
2343,0.0,0.0,0.0,0.0,0.0,0.0,2.254444655496627,1.7240194057114424,2.785447731614113,0.30659184511750937,0.5,0.5,10986.431626603007,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,18.492328022208593,-0.015575396430086763,-3.8874454580078464,0.0,0.0,-0.9,0.0,True
2344,0.0,0.0,0.0,0.0,0.0,0.0,5.1642171405255795,1.1367660036310554,4.217062786221504,0.9307024842128158,0.5,0.5,5194.906088523567,10500.0,10500.0,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,12.079625149009491,-0.006267642938928564,34.1907535425237,0.0,0.0,-0.9,34.1907535425237,False
2345,0.0,1.0,0.0,1.0,0.0,0.0,8.866884258110076,1.489380134176463,3.0,0.9569287598133087,0.5897676488384604,0.5,18195.072431117296,13195.489078760147,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,7.950084914939793,-0.37239564472416387,-10.221770261002158,-6.925484034352019,0.0,-0.3281858809292316,0.0,True
2346,0.0,1.0,0.0,1.0,0.0,1.0,7.405815152917057,1.1780430228449406,3.0,0.8211152050644159,0.7217045994475484,0.5,1800.0195696949959,3642.024219967425,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,10.820569908105591,-0.001334413973755888,-11.660517428032302,-2.4267908447545636,0.0,-0.22263632044196136,0.0,True
2347,0.0,1.0,0.0,1.0,1.0,0.0,4.313688603229821,1.607368376571685,3.0,0.1614483743906021,0.28468315582722425,0.5,15574.63428657502,11242.71412473172,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,16.201424497996285,-0.0013092159791237012,-11.444015033053338,-13.14385554274789,0.0,-0.5722534753382206,0.0,True
2348,0.0,1.0,0.0,1.0,1.0,1.0,6.736247932072729,1.32089821677655,3.0,0.5367874652147293,0.21530394814908504,0.5,10079.981235787272,18616.701629012823,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,10.669896498784102,-0.009998598542676262,-4.662366027592519,-12.604037196833122,0.0,-0.627756841480732,0.0,True
2349,0.0,1.0,0.0,1.0,1.0,1.0,6.664862193632871,1.6534251814708114,3.0,0.3400823185220361,0.4805474393069744,0.5,5797.824182547629,19918.855234980583,10500.0,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,11.172735114404306,-0.17219672563119026,-11.28048678742578,-11.564054360396241,0.0,-0.41556204855442047,0.0,True
2350,0.0,1.0,0.0,2.0,1.0,1.0,4.406192630529404,1.1960598816163839,3.0,0.9656054684892297,0.01947010401636362,0.39270385820418596,19901.559732854366,12408.068954013288,5680.088403634727,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,13.495656751783057,-0.03628295860670505,-8.796797533936662,-13.433965387214867,-10.010417084718776,-0.3702608302235604,0.0,True
2351,0.0,1.0,0.0,2.0,2.0,2.0,5.4909026199020445,1.3420910716056824,3.0,0.44437320064753294,0.33300083689391613,0.324409487657249,13899.525155313313,9989.862368442118,17778.63385155797,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,11.818237816307713,-1.1102230246251565e-16,-12.71716288770537,-11.985345906966401,-12.047106571052202,-0.17407174035906792,0.0,True
2352,0.0,1.0,0.0,2.0,0.0,0.0,5.277279087342322,1.5152619672939183,3.0,0.1881066169589758,0.6138848597183824,0.48860305827111006,1182.826779782772,2094.9442479759455,12720.354588702321,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,13.57437863599424,-0.0021130927719602566,-12.996849076795563,-12.996849076795563,-12.996849076795563,-0.2333333333333334,0.0,True
2353,0.0,1.0,0.0,2.0,2.0,1.0,8.3967564702034,1.300826909672469,3.0,0.30353442393243313,0.23734503984451294,0.5056227324530482,12842.516804113984,6328.982813283801,16781.54471050948,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,10.282958477857814,-0.0009425210964900677,-13.264775759570032,-12.825167347205824,-11.134073947670444,-0.10562578216195107,0.0,True
2354,0.0,0.0,0.0,1.0,0.0,0.0,3.6956867347471416,1.2819364533759654,2.8491864763200283,0.14678393118083477,0.45229878183454275,0.5,5590.03284946084,6374.6543833985925,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,18.82607159476073,-1.1102230246251565e-16,-12.020879867382483,-12.448163238856775,0.0,-0.4381609745323658,0.0,True
2355,0.0,0.0,0.0,1.0,1.0,0.0,9.478387312963605,1.4209772444330158,4.972252637147903,0.9697003047913313,0.678987960331142,0.5,3238.685238175094,8587.19382993877,10500.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,7.897136039058211,-0.37435040952405174,-11.238701296544368,-4.107876670903073,0.0,-0.2568096317350864,0.0,True
2356,0.0,0.0,0.0,2.0,1.0,1.0,7.579470760654658,1.2117029338143768,2.7373180501163006,0.6214316273108125,0.29663857631385326,0.09500711318105459,7901.106966659427,12138.29154893756,10594.506763853133,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.274088091876145,-6.702429354865647e-05,-9.671502868593912,-11.81143221851824,-13.168649131391033,-0.38668344840407365,0.0,True
2357,0.0,0.0,0.0,2.0,1.0,2.0,6.9522406053729355,1.3750871408730747,1.9424845799803734,0.7667289255186915,0.7663426594808698,0.6262385081499815,4296.935044229031,7593.668983317912,10487.067638896406,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,9.602590008132175,-0.044835595934474504,-11.771806835950656,-11.771806835950658,-11.771806835950658,-0.2333333333333334,0.0,True
2358,0.0,0.0,0.0,2.0,0.0,0.0,10.09932305291295,1.2035461111925543,3.3349738903343678,0.36737708281725645,0.6368530727922916,0.3484437605366111,5318.4150801971555,17311.812373809516,1489.48778770864,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,10.499186983665465,-0.00045388570304816245,-13.964828008738587,-9.003718429928064,-11.95627969388507,0.08823746666312215,0.08823746666312215,False
2359,0.0,0.0,0.0,2.0,2.0,0.0,7.841126729268581,1.6594581380486488,1.6689862199127674,0.9929526848718524,0.8631303021684289,0.167251817882061,10808.427441865206,14997.999917715788,9041.666956618428,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8.92415990171059,-0.35324710291465544,-11.700941602986052,-11.700941602986052,-11.700941602986052,-0.2333333333333334,0.0,True
2360,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.9225425701588392,0.5,0.5,18604.57184817642,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,21.77515160850503,0.8151465878405988,40.43775738235563,0.0,0.0,-0.9,41.25290397019623,False
2361,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.4673021733760834,0.5,0.5,9599.699515849352,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,24.6947219416171,0.8348047995349046,13.624098011851313,0.0,0.0,-0.9,14.458902811386217,False
2362,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.7490703240036964,0.5,0.5,12478.570736013353,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.63409568145862,0.8393144997138151,30.220242083817723,0.0,0.0,-0.9,31.05955658353154,False
2363,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.549616233445704,0.5,0.5,6404.1304513812065,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,24.004563851747594,0.8389753908073367,18.47239614995196,0.0,0.0,-0.9,19.3113715407593,False
2364,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.2688241833820939,0.5,0.5,12997.481594793499,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,27.513522146512774,0.7599845281525621,1.933744401205331,0.0,0.0,-0.9,2.693728929357893,False
2365,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.872482961975038,0.5,0.5,5697.259739041328,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,22.040383976122154,0.8266798878896815,37.48924646032974,0.0,0.0,-0.9,38.31592634821942,False
2366,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.3408870482817292,0.5,0.5,7834.186307154596,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,26.18687024765209,0.7899744046747008,6.17824714379385,0.0,0.0,-0.9,6.968221548468551,False
2367,1.0,0.0,0.0,0.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.621678383089602,0.5,0.5,14462.245915085077,10500.0,10500.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,23.499502261665793,0.8402696829100513,22.71685676397756,0.0,0.0,-0.9,23.55712644688761,False
2368,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.8000334417447448,0.222162083722651,0.5,15470.487888902426,16536.251506768167,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,22.38074732336608,0.8066914059381007,1.434552674857482,-12.065817934154168,0.0,-0.6222703330218792,2.2412440807955827,False
2369,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.9989972840994596,0.0632276851683855,0.5,2224.7152803465724,5288.518222048879,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,21.46837167216876,0.7839136707580536,17.361609919028467,-13.147776325608163,0.0,-0.7494178518652916,18.14552358978652,False
2370,1.0,0.0,0.0,1.0,1.0,0.0,7.25,1.4500000000000002,3.0,0.21820486150681973,0.9386170972138643,0.5,19551.89874768257,18859.447548165917,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,28.57932459089692,0.7085820512154726,-13.518595122762195,-5.581733220180315,0.0,-0.04910632222890854,0.7085820512154726,False
2371,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.6732008680701256,0.5143955638632178,0.5,8652.083690278232,11740.480171516538,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,23.1645116183792,0.8230149311505186,-8.88313604339961,-8.337839223094456,0.0,-0.3884835489094257,0.8230149311505186,False
2372,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.3914324790239334,0.389799608848989,0.5,11570.428885519505,7670.241946354508,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,25.449051976954987,0.8059920907360616,-8.492205972296858,-11.288239469214568,0.0,-0.48816031292080875,0.8059920907360616,False
2373,1.0,0.0,0.0,1.0,0.0,1.0,7.25,1.4500000000000002,3.0,0.8170885564759374,0.8056508526206017,0.5,18098.548157140613,12779.098063707352,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,22.278389486099517,0.8107191605873902,-12.294036889542282,3.191865138954519,0.0,-0.15547931790351865,4.002584299541909,False
2374,1.0,0.0,0.0,1.0,1.0,1.0,7.25,1.4500000000000002,3.0,0.5108047975227237,0.3662109123542905,0.5,11834.54797230661,5141.08569920063,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,24.352022029432295,0.8219710142155612,-6.929812188023497,-11.135603866888143,0.0,-0.5070312701165676,0.8219710142155612,False
2375,1.0,0.0,0.0,1.0,0.0,0.0,7.25,1.4500000000000002,3.0,0.2915967283770442,0.7415997283533216,0.5,9947.13854137808,19898.643009364605,10500.0,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,26.961055885367415,0.7659686351953403,-12.561978583394477,-7.504148168291147,0.0,-0.2067202173173428,0.7659686351953403,False
