sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,is_active14,is_active15,is_active16,is_active17,is_active18,is_active19,is_active20,is_active21,is_active22,is_active23,f0,f1,cv,is_feasible
2352,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.5473999315872788,0.5,0.5,0.7958516562357545,0.5,0.5,0.5717575149610639,0.8970262315124273,0.07517984323203564,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,-3.6136602461770946,40.63641827135999,0.0,True
2353,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,3.0,0.30636670626699924,0.10585554223507643,0.8316798126325011,0.3781515173614025,0.34079809579998255,0.5,0.2699716780334711,0.3263446604833007,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,-7.265550517945433,49.46889656696737,0.0,True
2354,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.16747575998306274,0.5,0.5,0.7197125628590584,0.15102146659046412,0.5,0.8374068401753902,0.015079579316079617,0.7738819560036063,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,-4.024285445535095,43.17895134094093,0.0,True
2355,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9085061280056834,0.41178631968796253,0.5,0.07540057320147753,0.9855800680816174,0.5,0.004427256993949413,0.5,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,-3.823750427350805,37.357106893604524,0.0,True
2356,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7654609829187393,0.9870867691934109,0.959345543757081,0.23568082228302956,0.5,0.5,0.9726512786000967,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,-3.6658128521881483,48.114295355598,0.0,True
2357,2.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,2.0,0.0,0.006731676869094372,0.2584810396656394,0.37516894564032555,0.5904532978311181,0.039169443771243095,0.03724619373679161,0.18648927751928568,0.5950451204553246,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-7.50241238859149,54.643686507673394,0.0,True
2358,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.39466235879808664,0.5576512040570378,0.6920877899974585,0.31186569202691317,0.48267929069697857,0.2692584125325084,0.7373249968513846,0.7813102612271905,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-8.068502283725417,64.61466318332316,0.0,True
2359,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.6533964369446039,0.18884834460914135,0.5,0.8931279480457306,0.6307287691161036,0.5,0.41997115314006805,0.49284571409225464,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,-7.025143007407013,52.85817571387956,0.0,True
2360,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.739065364934504,0.7588659087195992,0.5,0.500102624297142,0.27102313563227654,0.6060289274901152,0.8869068408384919,0.5,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,-4.146625039954594,51.939034736986315,0.0,True
2361,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4980321992188692,0.48778429813683033,0.23306935653090477,0.16975208092480898,0.6231448510661721,0.41196632850915194,0.20431887172162533,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-3.836166817428847,45.73712921878003,0.0,True
2362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.10862282663583755,0.5,0.5,0.9512522080913186,0.5,0.5,0.653116911649704,0.5,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-3.468456774940363,25.20880714771065,0.0,True
2363,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.8496531350538135,0.5,0.5,0.3475211448967457,0.20688016340136528,0.5,0.43922078516334295,0.40227358881384134,0.6981888338923454,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True,-4.427222420071625,44.61788024635326,0.0,True
2364,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9487956687808037,0.5,0.5,0.468502220697701,0.5,0.5,0.5378005746752024,0.5,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-3.4628696679185467,28.83930931991791,0.0,True
2365,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,45.0,38.0,6.0,0.19006630312651396,0.14816140942275524,0.5597159480676055,0.8617804273962975,0.7607404422014952,0.327684354968369,0.37083638180047274,0.2943586837500334,0.5266665415838361,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,-10.954486600380013,73.95191360763577,0.0,True
2366,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3285151729360223,0.5,0.5,0.0172763429582119,0.6998328100889921,0.11923162825405598,0.803035038523376,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,-3.7684213125898056,37.09171045089211,0.0,True
2367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.5872493106871843,0.5,0.5,0.6840571397915483,0.4133234200999141,0.5,0.10476459190249443,0.6763432463631034,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,-4.193075423752086,36.68496265926037,0.0,True
2368,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.579269933514297,0.8079035701230168,0.335575464181602,0.15795929543673992,0.5,0.5,0.15305895544588566,0.5,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,-3.543393368175628,32.07221859185886,0.0,True
2369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3360501676797867,0.5,0.5,0.5117552084848285,0.9479682948440313,0.5,0.9391585187986493,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,-3.8348176317012364,34.183800139148346,0.0,True
2370,2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,0.19810290075838566,0.7368360720574856,0.06767697539180517,0.35919184889644384,0.5126009192317724,0.05812506936490536,0.38696521800011396,0.3147243354469538,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,-7.501910557721743,55.39691065124635,0.0,True
2371,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.9413255238905549,0.5,0.5,0.9394775424152613,0.351051221601665,0.9871119828894734,0.7043805979192257,0.9012616975232959,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.569434651475994,60.00235444758832,0.0,True
2372,2.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,0.0,0.8578518871217966,0.5932663539424539,0.5,0.8734358577057719,0.4587428458034992,0.543945798650384,0.30297475401312113,0.48903989512473345,0.8392150942236185,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-8.131927129858646,69.15924926183698,0.0,True
2373,2.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,23.0,0.0,0.10083418432623148,0.16202032752335072,0.5,0.45671228133141994,0.6859057927504182,0.47293269727379084,0.6047009583562613,0.7933564148843288,0.3561411099508405,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-8.033163720757463,59.97342236209893,0.0,True
2374,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.4897762266919017,0.5,0.5,0.6722795981913805,0.8671928131952882,0.20490979962050915,0.0378604382276535,0.606665875762701,0.015458117239177227,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,-4.139190098364161,46.60536511904816,0.0,True
2375,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.7467891573905945,0.3556160507723689,0.18817302770912647,0.02894417103379965,0.019164521247148514,0.5,0.8709005555137992,0.17734744865447283,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,-7.399225974516669,47.61510154533749,0.0,True
2376,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,42.0,0.0,0.6459053410217166,0.6604759357869625,0.5,0.38980602379888296,0.5,0.5,0.3378333952277899,0.39797890558838844,0.8076392691582441,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,-3.721831161893692,49.07350076183814,0.0,True
2377,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,0.40268563479185104,0.09201936330646276,0.5,0.7840607929974794,0.5,0.5,0.5048571610823274,0.8272877978160977,0.2626294353976846,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,-3.749326870141101,46.967374109598836,0.0,True
2378,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.014279993250966072,0.5,0.5,0.06362401507794857,0.29494004510343075,0.3302402859553695,0.0713315000757575,0.5141325937584043,0.10892765130847692,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,-4.000593180427616,37.80060397512706,0.0,True
2379,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.7575025567784905,0.3983932714909315,0.5,0.7313813744112849,0.5679721040651202,0.5,0.7695413529872894,0.20982179418206215,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,-6.993291721874392,51.799991009940925,0.0,True
2380,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,27.0,0.9162165988236666,0.9380871057510376,0.055804881267249584,0.5786614958196878,0.5,0.5,0.23774910438805819,0.680637376382947,0.18575573153793812,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,-3.699684108835562,57.65484345973911,0.0,True
2381,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.15919883642345667,0.5,0.5,0.2473343899473548,0.403066941536963,0.5,0.9203995708376169,0.09409429412335157,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,-4.022393849740388,37.16678106530179,0.0,True
2382,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.2985990149900317,0.5,0.5,0.9047977281734347,0.088756182231009,0.43016241397708654,0.4722266308963299,0.2822496769949794,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.060585689521094,43.193285395908156,0.0,True
2383,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,2.0,0.0,0.5556120052933693,0.2375421840697527,0.5,0.3000901024788618,0.7983260042965412,0.6105504967272282,0.6860612807795405,0.9937946666032076,0.46613600477576256,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-7.670314242304199,64.18566826143808,0.0,True
2384,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5157708497717977,0.5511210635304451,0.5,0.643703144043684,0.5,0.5,0.9885495435446501,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.6041960633098062,34.28179409851876,0.0,True
2385,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.2745039742439985,0.5,0.5,0.06146026495844126,0.5,0.5,0.1653439560905099,0.9436753122135997,0.7720022555440664,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,-3.5331363454772022,32.68235775596995,0.0,True
2386,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.1365409530699253,0.9976468319073319,0.5,0.8409767569974065,0.9922988750040531,0.5,0.723379916511476,0.6318916706368327,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,-7.457037091208181,59.22888174645847,0.0,True
2387,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,49.0,41.0,0.0,0.877810693345964,0.2578077111393213,0.5,0.48523176461458206,0.144056492485106,0.40483474638313055,0.4313509091734886,0.09343666024506092,0.06448628660291433,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-8.510180106439172,57.099496161953624,0.0,True
2388,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,25.0,17.0,0.7963662333786488,0.8286864943802357,0.5783514380455017,0.3247185656800866,0.032451098784804344,0.5,0.592537579126656,0.5483984239399433,0.6605214076116681,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,-7.684119897853249,69.53963853752136,0.0,True
2389,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.03739564772695303,0.416971898637712,0.006140595301985741,0.9700111784040928,0.5,0.5,0.2537062484771013,0.2277073161676526,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,-3.8878742770642627,39.43566039772492,0.0,True
2390,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.42632291931658983,0.6497688936069608,0.5,0.12749072909355164,0.6376765919849277,0.5,0.8263923414051533,0.41449101734906435,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,-7.154156629199185,50.26396000543301,0.0,True
2391,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.6852887403219938,0.096880367025733,0.2701634857803583,0.5461633848026395,0.5,0.5,0.01873950194567442,0.8601802177727222,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,-3.6989077003389186,42.9144620323592,0.0,True
2392,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27.0,0.0,0.7074057655408978,0.9172431761398911,0.5,0.9353625969961286,0.5,0.5,0.547904359176755,0.580865097232163,0.6914110640063882,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,-3.8520060264949025,55.4255644335385,0.0,True
2393,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.4661389496177435,0.32925541140139103,0.5,0.2656485289335251,0.27796081081032753,0.5,0.3554856600239873,0.13518161699175835,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,-7.0683669573593875,42.48552222457242,0.0,True
2394,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.07771853730082512,0.5962524190545082,0.5,0.6130384393036366,0.5,0.5,0.7831658078357577,0.4484301023185253,0.39116740226745605,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,-3.7023646244927133,42.44571033823198,0.0,True
2395,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0,0.0,0.818988217972219,0.14931633602827787,0.5,0.216834113933146,0.9232179159298539,0.5,0.1220686174929142,0.7691116752102971,0.9134722193703055,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,-7.145515751814548,57.51948673729464,0.0,True
2396,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.0,0.0,0.9797314368188381,0.7026822315528989,0.5,0.09610887616872787,0.5,0.5,0.9018923053517938,0.3727436913177371,0.31366841215640306,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,True,-3.92960534477853,50.781931757786836,0.0,True
2397,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.22076079156249762,0.0526216235011816,0.5,0.7027732105925679,0.5,0.5,0.19384792260825634,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.4724913013961327,26.24025733566335,0.0,True
2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.36014521587640047,0.5,0.5,0.4183567399159074,0.5,0.5,0.6361781433224678,0.5,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-3.3140607666103743,21.735141335060867,0.0,True
2399,1.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6191110964864492,0.4962626164779067,0.5,0.7516334019601345,0.6928946431726217,0.5,0.4594571804627776,0.5,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,-3.88948117498421,43.83093729371626,0.0,True
2400,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.6018113857135177,0.5,0.5,0.557372473180294,0.5,0.5,0.7440726878121495,0.1528836665675044,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,-3.580654733799412,31.76121157318066,0.0,True
2401,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.345156017690897,0.026717452332377434,0.5,0.1479120822623372,0.859332850202918,0.7962790094316006,0.4110394883900881,0.5665847230702639,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,False,-6.72595331009419,48.02581441179485,0.0,True
2402,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2380004208534956,0.7900256477296352,0.5,0.9889533752575517,0.5,0.5,0.9776222743093967,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.7511226091640157,36.06494696818119,0.0,True
2403,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9946586461737752,0.45564992632716894,0.5,0.33737820014357567,0.4396561486646533,0.5,0.17588963638991117,0.5,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,-3.8327378717774065,41.096282655580254,0.0,True
2404,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.835074020549655,0.8808304527774453,0.5,0.4737327890470624,0.5,0.5,0.8314602356404066,0.9257326172664762,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,-3.7040221386201004,51.198030196083266,0.0,True
2405,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.09196494240313768,0.5,0.5,0.8211200088262558,0.5264390492811799,0.9425859339535236,0.014053196646273136,0.3547973670065403,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.009646779592759,44.513176188701124,0.0,True
2406,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.45011513587087393,0.574426144361496,0.03735118359327316,0.042075593024492264,0.9661164963617921,0.5,0.5659854328259826,0.04106256738305092,0.5,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,-7.308074463063668,51.42918953004512,0.0,True
2407,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.6932194419205189,0.1780996499583125,0.5,0.6316996673122048,0.1785397119820118,0.5,0.27987704426050186,0.736995910294354,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,-7.202818598548956,46.54858276289752,0.0,True
2408,2.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6679884335026145,0.8732092641294003,0.08822091296315193,0.7698612520471215,0.7876349790021777,0.3901528473943472,0.8092258432880044,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-4.073064288879788,62.55665080056107,0.0,True
2409,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4113331250846386,0.5,0.5,0.4312709607183933,0.07528473995625973,0.5,0.09538285247981548,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,-3.6420537006808176,25.795995897470075,0.0,True
2410,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.054635873064398766,0.5,0.5,0.7132317125797272,0.38601689599454403,0.8626395035535097,0.5433285757899284,0.07158413249999285,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.004315209500722,43.981700472884775,0.0,True
2411,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8112940387800336,0.0757340770214796,0.5,0.1167638348415494,0.7195691270753741,0.5,0.36068693455308676,0.5,0.5,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,-3.8631708548992063,37.829655053296264,0.0,True
2412,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.8938968535512686,0.5,0.5,0.1991708092391491,0.5805050916969776,0.3494368623942137,0.6466133017092943,0.24980399943888187,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.489256650260965,46.246541480393105,0.0,True
2413,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.15078771580010653,0.21927325706928968,0.5,0.5998342717066407,0.3065846646204591,0.6685585724189878,0.44839653093367815,0.5385126871988177,0.3379322700202465,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,-7.0441053781191245,53.3946378569069,0.0,True
2414,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2584798028692603,0.5,0.5,0.25584612507373095,0.2496877694502473,0.5,0.8816916448995471,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,-3.7910588477494893,29.791035895980475,0.0,True
2415,2.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.50158416852355,0.29031035490334034,0.45046954322606325,0.9142651036381721,0.8947167284786701,0.078404919244349,0.21467431262135506,0.5,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,-3.8374609604911742,51.88389351145831,0.0,True
2416,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.5403257394209504,0.5,0.5,0.008152598515152931,0.4849251741543412,0.5,0.3916744077578187,0.8376619461923838,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,-4.165825683295755,36.378148092483755,0.0,True
2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.28171748854219913,0.5,0.5,0.6616849591955543,0.5,0.5,0.6993203368037939,0.5,0.5,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-3.315101419564496,23.22158497944976,0.0,True
2418,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17454709112644196,0.5389957064762712,0.5,0.4436905337497592,0.5,0.5,0.12686526775360107,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,-3.4636106496060273,26.17021621936406,0.0,True
2419,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9331582067534328,0.5,0.5,0.8551000040024519,0.053525143302977085,0.5,0.9657030394300818,0.5,0.5,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,-4.072361380919173,38.34145879223204,0.0,True
2420,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.7715749144554138,0.5,0.5,0.9609252726659179,0.12935680709779263,0.593982276506722,0.05819475091993809,0.11594684049487114,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,-4.3389694411204065,45.81773062642961,0.0,True
