sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,f0,f1,g0,g1,g2,cv,is_feasible
2923,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,30.62747899442911,0.23958720266819,0.5,0.5,0.18,10.984064120799303,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.116925484172809,-0.0,7844.1956268579515,200000.0,-1.072504498122479,207844.19562685795,False
2924,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,30.795747458934784,0.8008740544319153,0.5,0.5,0.18,10.856612548232079,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.299525373056907,-2.866834702922487,-4.782687028637156e-07,-55401.023594683356,-3.1212388733093666,0.0,True
2925,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,28.69511876627803,0.37289075180888176,0.5,0.5,0.18,10.223125358112156,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.438217211798538,-0.0,7844.1956268579515,200000.0,-1.954725107554251,207844.19562685795,False
2926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.987272422760725,0.547687360085547,0.5,0.5,0.18,10.284123551100492,True,True,True,False,False,True,False,False,True,True,False,False,False,True,7.966229375274344,-0.0,4509.594419950503,200000.0,-2.6094183400032773,204509.5944199505,False
2927,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,31.52723240852356,0.11826971638947725,0.5,0.5,0.18,10.667604067362845,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.258462388255204,-0.0,7844.1956268579515,200000.0,-0.8296002904211252,207844.19562685795,False
2928,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.393373236060143,0.7419554190710187,0.5,0.5,0.18,10.8913470543921,True,True,True,False,False,True,False,False,True,True,False,False,False,True,7.827346050327804,-0.0,2422.519879209597,200000.0,-2.96193349268807,202422.5198792096,False
2929,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,29.120869483798742,0.1855943137779832,0.5,0.5,0.18,10.025315851904452,True,True,True,False,False,True,False,False,True,True,False,False,False,True,7.618652932423952,-1.4692613527150389,-0.011537540000972513,-79317.23664336496,-1.3011616228376648,0.0,True
2930,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,28.32714667543769,0.9873639605939388,0.5,0.5,0.18,10.468169562518597,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.100018378833367,-0.0,4509.798984322229,200000.0,-5.607878992405877,204509.79898432223,False
2931,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.163981720805168,0.4323761314153671,0.5,0.5,0.18,10.584194091148674,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.37418266515765,-0.0,4807.445838428267,200000.0,-1.8841049923540516,204807.44583842828,False
2932,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.20808621868491,0.6948924753814936,0.5,0.5,0.18,10.67513489536941,True,True,True,False,False,True,False,False,True,True,False,False,False,True,7.99154368577579,-0.0,7844.1956268579515,200000.0,-3.0369973969949364,207844.19562685795,False
2933,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,28.308600768446922,0.1390328761190176,0.5,0.5,0.18,10.30666973721236,True,True,True,False,False,True,False,False,True,True,False,False,False,True,7.562679705609146,-0.0,7844.1956268579515,200000.0,-1.1070544430972413,207844.19562685795,False
2934,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,29.00901572406292,0.940785470418632,0.5,0.5,0.18,10.246628047898412,True,True,True,False,False,True,False,False,True,True,False,False,False,True,8.122430603544684,-3.5663130976849233,-0.0002612756734379218,-151737.36573180242,-4.10262264962047,0.0,True
2935,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,30.0,0.38532261457294226,0.19208972714841366,0.5,0.18,10.865101790986955,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.406810590669243,-0.0,7844.1956268579515,200000.0,-5.2199340631197355,207844.19562685795,False
2936,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,30.0,0.7541908314451575,0.468656562268734,0.5,0.18,10.576904544606805,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.801037096206702,-0.0,7844.1956268579515,200000.0,-20.395792182590778,207844.19562685795,False
2937,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,30.0,0.3257059929892421,0.7537429658696055,0.5,0.18,10.444890006445348,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.80406370681673,-0.0,2069.4370211360238,200000.0,-9.173274307291036,202069.43702113602,False
2938,1.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,30.0,0.5005120243877172,0.016846712678670883,0.5,0.18,10.001077881082892,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.511347550291115,-0.0,7844.1956268579515,200000.0,-7.422489753296194,207844.19562685795,False
2939,1.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,30.0,0.07156943716108799,0.7006337707862258,0.5,0.18,10.883101004175842,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.351670447940652,-0.0,7844.1956268579515,200000.0,-2.9321903034056316,207844.19562685795,False
2940,1.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,30.0,0.8828409109264612,0.12099584378302097,0.5,0.18,10.760555139742792,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.567175530939464,-0.0,1155.5678490765804,200000.0,-16.73021032270113,201155.5678490766,False
2941,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,30.0,0.43924028240144253,0.6638980815187097,0.5,0.18,10.128539459779859,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.577129408756477,-3.4720769490142507,-9.264026994060259e-05,5347.470016039413,-11.918859019930222,5347.470016039413,False
2942,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,30.0,0.6374962655827403,0.42700803093612194,0.5,0.18,10.317460666410625,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.25006592927617,-0.0,7844.1956268579515,200000.0,-15.995436368478197,207844.19562685795,False
2943,1.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,30.0,0.1924002906307578,0.8529782937839627,0.5,0.18,10.699483020231128,True,True,True,True,False,True,True,False,False,True,True,False,False,True,8.453851428086695,-0.0,7844.1956268579515,200000.0,-5.910378747959385,207844.19562685795,False
2944,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,30.0,0.574081658385694,0.6114790244027972,0.5,0.17229840248823164,10.991548183374107,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.781889055566445,-0.0,7844.1956268579515,200000.0,-52.45557231144213,207844.19562685795,False
2945,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,30.0,0.0020266948267817497,0.17000289261341095,0.5,0.1819682290032506,10.12308225594461,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.430424886341907,-0.0,7844.1956268579515,200000.0,-5.274636957256065,207844.19562685795,False
2946,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.8272120859473944,0.9340831777080894,0.5,0.20056711770594118,10.430187105201185,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.594373046209528,-0.0,7844.1956268579515,200000.0,-168.73349242536494,207844.19562685795,False
2947,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,30.0,0.2567135337740183,0.344432819634676,0.5,0.1501234782859683,10.548659706488252,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.401922192343736,-0.0,7844.1956268579515,200000.0,-14.29099817492966,207844.19562685795,False
2948,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,30.0,0.8570598438382149,0.6257578926160932,0.5,0.19193226730450988,10.088689045980573,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.75053752587186,-0.0,1950.487894965493,200000.0,-134.59973290435323,201950.48789496548,False
2949,1.0,1.0,2.0,2.0,0.0,5.0,3.0,0.0,30.0,0.28557727113366127,0.09077499620616436,0.5,0.17383225763216614,10.956544450484216,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.494371007852164,-0.0,7844.1956268579515,200000.0,-12.36341675815119,207844.19562685795,False
2950,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,30.0,0.6029576072469354,0.8265435555949807,0.5,0.16360312147065997,10.520552916452289,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.741814606515831,-0.0,7844.1956268579515,200000.0,-72.95160819389362,207844.19562685795,False
2951,1.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,30.0,0.03187177795916796,0.39289803244173527,0.5,0.2056165893562138,10.402690838091075,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.10617467376128,-0.0,7844.1956268579515,200000.0,-8.545522434186045,207844.19562685795,False
2952,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,30.0,0.6703887851908803,0.13381752744317055,0.5,0.19716373901814221,10.163359915837646,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.620006128854149,-0.0,2375.1601613441208,200000.0,-50.87351447527153,202375.16016134413,False
2953,1.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,30.0,0.22627692017704248,0.5832129409536719,0.5,0.1571461225301027,10.795009556226432,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.593803145520633,-0.0,3289.3801768392104,200000.0,-16.772679179712295,203289.38017683921,False
2954,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,30.0,0.9167128391563892,0.3199489712715149,0.5,0.16543251145631074,10.72716256417334,True,True,True,True,False,True,True,False,False,True,True,False,True,True,8.413821165515877,-0.0,7844.1956268579515,200000.0,-82.08525064864432,207844.19562685795,False
2955,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,30.513886623084545,0.4721432253718376,0.9019242478534579,0.5,0.18,10.345506249926984,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.162134954482077,-0.0,7844.1956268579515,200000.0,-14.41040737332984,207844.19562685795,False
2956,1.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,30.908607438206673,0.5334150567650795,0.2939706202596426,0.5,0.18,10.471958960406482,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.581646526730895,-0.0,2339.013004069019,200000.0,-8.398902952145669,202339.013004069,False
2957,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,28.573717709630728,0.10544121637940407,0.9855501921847463,0.5,0.18,10.603607593104243,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.551885816159702,-0.0,3256.7935323782394,200000.0,-4.468356083227832,203256.79353237824,False
2958,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,29.873314317315817,0.7880675503984094,0.22229528613388538,0.5,0.18,10.918532050214708,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.635820114757848,-0.0,7844.1956268579515,200000.0,-12.997806428585804,207844.19562685795,False
2959,1.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,31.647778525948524,0.35859836358577013,0.562087350524962,0.5,0.18,10.036874832585454,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.381436495928252,-0.0,7844.1956268579515,200000.0,-7.6149150912096015,207844.19562685795,False
2960,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,31.27967068552971,0.9706304641440511,0.7859171843156219,0.5,0.18,10.280150099657476,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.88133855052284,-0.0,7844.1956268579515,200000.0,-39.95419957663175,207844.19562685795,False
2961,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,29.24165589734912,0.41419871244579554,0.4931251220405102,0.5,0.18,10.648004600778222,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.612219342174376,-0.0,7844.1956268579515,200000.0,-7.70800898533431,207844.19562685795,False
2962,1.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,28.43975104019046,0.7237561233341694,0.728884625248611,0.5,0.18,10.82912142854184,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.878902028660626,-0.0,7844.1956268579515,200000.0,-21.66432399656872,207844.19562685795,False
2963,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,30.04234030842781,0.16888078302145004,0.0530473068356514,0.5,0.18,10.2112583424896,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.460124556688061,-0.0,7844.1956268579515,200000.0,-2.158433176018843,207844.19562685795,False
2964,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.01877111196518,0.5085281208157539,0.7140850638970733,0.5,0.18,10.361862288787961,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.572047694441597,-0.0,7844.1956268579515,200000.0,-13.4070781943855,207844.19562685795,False
2965,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,28.4943157248199,0.06392237916588783,0.0068805031478405,0.5,0.18,10.74596085306257,True,True,True,True,False,True,True,False,True,True,True,False,False,True,8.308500388321384,-0.0,7844.1956268579515,200000.0,-1.19387715921524,207844.19562685795,False
2966,2.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,30.0,0.7621735343709588,0.7711138604208827,0.20781519636511803,0.18,10.809900654479861,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.922912488191848,-0.0,7844.1956268579515,200000.0,-37.67086796243821,207844.19562685795,False
2967,2.0,2.0,1.0,2.0,0.0,4.0,0.0,4.0,30.0,0.3180866064503789,0.44694680720567703,0.7184495972469449,0.18,10.175810675136745,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.616646609025267,-0.0,7844.1956268579515,200000.0,-11.717074953550966,207844.19562685795,False
2968,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,30.0,0.9486118229106069,0.20602712593972683,0.5100077893584967,0.18,10.389749890193343,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.715730481472342,-0.0,7844.1956268579515,200000.0,-31.613375061003993,207844.19562685795,False
2969,2.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,30.0,0.37762312684208155,0.5144441993907094,0.00123493280261755,0.18,10.506148192100227,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.422881114970968,-0.0,7844.1956268579515,200000.0,-9.618046950023501,207844.19562685795,False
2970,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,30.0,0.7028055973351002,0.2777062077075243,0.78431068174541,0.18,10.938232535496354,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.992507226886687,-0.0,1114.7692223330314,200000.0,-20.487806302152702,201114.76922233304,False
2971,2.0,2.0,1.0,1.0,0.0,5.0,5.0,3.0,30.0,0.13123708218336105,0.9379185372963548,0.28942333813756704,0.18,10.071842818520963,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.47593918632474,-0.0,7844.1956268579515,200000.0,-9.351863909643551,207844.19562685795,False
2972,2.0,2.0,0.0,2.0,1.0,3.0,1.0,5.0,30.0,0.8195078149437904,0.3661845065653324,0.11993617750704288,0.18,10.198320384137332,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.818263103271516,-4.222333368710558,-1.8613536667544395e-07,-131127.6974667432,-22.233075565506223,0.0,True
2973,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,30.0,0.2645350731909275,0.9167924216017127,0.6110088406130672,0.18,10.8147175591439,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.790825598391843,-0.0,7844.1956268579515,200000.0,-15.329397908072133,207844.19562685795,False
2974,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,30.0,0.5662905881181359,0.18004918098449707,0.3318391013890505,0.18,10.629695422016084,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.883095469899159,-4.106579568745607,-5.4203155741561204e-08,-180767.5127819759,-6.742223715489739,0.0,True
2975,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,30.0,0.009944570250809193,0.598069722764194,0.8366141421720386,0.18,10.263304920867085,True,True,True,True,True,True,True,True,False,True,True,True,False,True,8.778415345295395,-0.0,7844.1956268579515,200000.0,-4.569465621439344,207844.19562685795,False
2976,2.0,2.0,2.0,0.0,2.0,0.0,4.0,3.0,30.0,0.6298463912680745,0.8742400603368878,0.8879370018839836,0.18,10.053233637474477,True,True,True,True,True,True,True,True,False,True,True,True,False,True,9.102212597903804,-0.0,7844.1956268579515,200000.0,-62.28711729947194,207844.19562685795,False
2977,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,30.0,0.20041354093700647,0.40921966545283794,0.3811172554269433,0.17187115117907523,10.937331417575479,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.569409367036895,-0.0,7844.1956268579515,200000.0,-18.69721867049791,207844.19562685795,False
2978,2.0,1.0,1.0,0.0,2.0,4.0,2.0,5.0,30.0,0.8752244003117085,0.6734582642093301,0.6602877080440521,0.1506923225149512,10.618501651100814,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.757363317703266,-0.0,7844.1956268579515,200000.0,-189.67802459324335,207844.19562685795,False
2979,2.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,30.0,0.4472258910536766,0.10710800625383854,0.1712597543373704,0.2000849910825491,10.484410544857383,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.651126325186175,-0.0,3275.092366280379,200000.0,-29.947104717976234,203275.09236628038,False
2980,2.0,1.0,0.0,0.0,2.0,5.0,0.0,2.0,30.0,0.908734867349267,0.8885265989229083,0.7675008689984679,0.1743436516262591,10.901412097737193,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.844134038472301,-0.0,7844.1956268579515,200000.0,-323.5075492257539,207844.19562685795,False
2981,2.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,30.0,0.47975209914147854,0.3299993425607681,0.27596853487193584,0.1913926922343671,10.017924959771335,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.764658473049229,-3.511407459022006,-2.5718773031258024e-06,124897.9250081224,-50.071087262112584,124897.9250081224,False
2982,2.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,30.0,0.6623831419274211,0.5659109493717551,0.5556281050667167,0.2060731098242104,10.457829864695668,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.87319357977436,-0.0,7844.1956268579515,200000.0,-134.24877405798543,207844.19562685795,False
2983,2.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,30.0,0.23391918744891882,0.15556566789746284,0.05033235810697079,0.16323560742661355,10.591310328803957,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.3331879680326,-0.0,7844.1956268579515,200000.0,-12.552125144878739,207844.19562685795,False
2984,2.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,30.0,0.5950321247801185,0.37899854220449924,0.22462618816643953,0.15657676510512827,10.850209632888436,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.828413590952575,-0.0,7844.1956268579515,200000.0,-50.89263396592002,207844.19562685795,False
2985,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,30.0,0.039670455269515514,0.836099655367434,0.7319056056439877,0.1976454633101821,10.234178378246725,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.70424547087362,-0.0,2046.2009673933144,200000.0,-28.824002370094178,202046.20096739332,False
2986,2.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,30.0,0.8492306675761938,0.07299786619842052,0.45224484521895647,0.18490413442254067,10.29031284712255,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.676711200884915,-0.0,7844.1956268579515,200000.0,-77.64260790008916,207844.19562685795,False
2987,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,30.0,0.29328917898237705,0.6470232056453824,0.941793505102396,0.16585924599319696,10.656337427906692,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.986752826580963,-0.0,7844.1956268579515,200000.0,-51.969654897806684,207844.19562685795,False
2988,2.0,1.0,1.0,0.0,2.0,2.0,5.0,4.0,30.0,0.7315595541149378,0.03134878724813461,0.6473832065239549,0.18925408909097313,10.53376670833677,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.578627883094777,-3.79176801458445,-0.0008016758793019108,-100523.59972488429,-54.54196656507642,0.0,True
2989,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,30.0,0.1609600242227316,0.7462590662762523,0.1538977324962616,0.1763067310117185,10.417734431102872,True,True,True,True,True,True,True,True,False,True,True,True,True,True,8.616112183018393,-0.0,7844.1956268579515,200000.0,-25.176373205203493,207844.19562685795,False
2990,2.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,29.930092483758926,0.9783375589177012,0.4831472598016262,0.9374645063653588,0.18,10.10672430228442,True,True,True,True,True,True,True,True,True,True,True,True,False,True,9.167183598717903,-0.0,7844.1956268579515,200000.0,-62.57247455172184,207844.19562685795,False
2991,2.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,31.57958770915866,0.40636475291103125,0.7993643945083022,0.42630939930677414,0.18,10.972747994586825,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.897709071382774,-0.0,7844.1956268579515,200000.0,-14.234789518285202,207844.19562685795,False
2992,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,31.46123432740569,0.7956793298944831,0.5408639693632722,0.3447429044172168,0.18,10.717793020419776,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.642665640012789,-0.0,7844.1956268579515,200000.0,-27.31131324211516,207844.19562685795,False
2993,2.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,29.048189476132393,0.3506232677027583,0.24015255458652973,0.8539754319936037,0.18,10.334304993972182,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.663012781524126,-0.0,7844.1956268579515,200000.0,-8.111176369536707,207844.19562685795,False
2994,2.0,0.0,1.0,0.0,1.0,3.0,5.0,4.0,28.25428070127964,0.5410544779151678,0.9760741712525487,0.07040937524288893,0.18,10.141478507779539,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.728879094960343,-4.400868683904719,-4.1049725041375495e-06,-131887.18857090577,-19.539269038614307,0.0,True
2995,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,30.231900986284018,0.09743275679647923,0.3079121019691229,0.5658174250274897,0.18,10.77495794929564,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.426294211720355,-0.0,1574.9342395035155,200000.0,-2.7234577773906827,201574.93423950352,False
2996,2.0,0.0,2.0,2.0,0.0,5.0,5.0,5.0,30.155796721577644,0.7798624336719513,0.16303440742194653,0.9652707744389772,0.18,10.997005068697035,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.707421305888676,-4.3312573144265585,-4.991676286250367,-126304.18900170542,-9.786454405493417,0.0,True
2997,2.0,0.0,1.0,1.0,0.0,3.0,2.0,5.0,28.36583125218749,0.33530814573168755,0.6198761211708188,0.4600341422483325,0.18,10.114989455789328,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.682065519762263,-0.0,-50866.2023600551,200000.0,-13.278237090617889,200000.0,False
2998,2.0,0.0,2.0,1.0,1.0,2.0,4.0,2.0,29.066065963357687,0.525729694403708,0.3518896047025919,0.7396959755569696,0.18,10.425004874356091,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.767012022244625,-4.117397758075304,-1.7391257642884739e-06,-70225.73228737195,-10.80077335646482,0.0,True
2999,2.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,31.41670061647892,0.08163315523415804,0.9261743435636163,0.2481007156893611,0.18,10.557027161121368,True,True,True,True,True,True,True,True,True,True,True,True,False,True,8.676640506974262,-0.0,7844.1956268579515,200000.0,-5.147526369636465,207844.19562685795,False
3000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.8638059357181191,0.5,0.5,0.18,10.038365197367966,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.530152042901127,-0.0,4552.316304608374,200000.0,-5.6552980882118415,204552.31630460836,False
3001,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.24217063188552856,0.5,0.5,0.18,10.891278819181025,True,True,True,False,False,True,False,False,False,True,False,False,False,True,7.821140727730657,-0.0,7844.1956268579515,200000.0,-1.3108395816798968,207844.19562685795,False
3002,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,30.0,0.6353444904088974,0.5,0.5,0.18,10.606071002781391,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.062184853117433,-2.9908765803869093,0.12784768938672642,-83656.57792775451,-2.8904934418403716,0.12784768938672642,False
3003,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.2596650132909417,0.5,0.5,0.18,10.464354295283556,True,True,True,False,False,True,False,False,False,True,False,False,False,True,7.591084308447354,-0.0,7844.1956268579515,200000.0,-1.541240098130217,207844.19562685795,False
3004,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.5131092695519328,0.5,0.5,0.18,10.179566526785493,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.257020317750335,-0.0,4391.63495339882,200000.0,-2.901786289567522,204391.6349533988,False
3005,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,30.0,0.38878862746059895,0.5,0.5,0.18,10.750007992610335,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.192884986163985,-0.0,7844.1956268579515,200000.0,-1.9051294777005168,207844.19562685795,False
3006,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.9877421874552965,0.5,0.5,0.18,10.746294467709959,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.066653682158456,-0.0,7844.1956268579515,200000.0,-5.591732134834876,207844.19562685795,False
3007,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,30.0,0.10937761049717665,0.5,0.5,0.18,10.324061575345695,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.155534550635897,-0.0,7844.1956268579515,200000.0,-1.0962985393880167,207844.19562685795,False
3008,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,30.0,0.722723831422627,0.5,0.5,0.18,10.434377727098763,True,True,True,False,False,True,False,False,False,True,False,False,False,True,8.482244307450225,-0.0,7844.1956268579515,200000.0,-3.976396894043354,207844.19562685795,False
3009,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.35096609964966774,0.5,0.5,0.18,10.510924608446658,True,True,True,False,False,True,False,False,False,True,False,False,False,True,7.646658151578014,-2.787079106404443,-0.026616524837663746,-110929.49617852944,-1.6581291014557829,0.0,True
3010,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,30.0,0.7754498012363911,0.5,0.5,0.20818413136526942,10.991307608783245,True,True,True,False,False,True,False,False,False,True,False,False,True,True,8.04569893627604,-0.0,7844.1956268579515,200000.0,-17.043017513583166,207844.19562685795,False
3011,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,30.0,0.14989322889596224,0.5,0.5,0.15323282724246381,10.06345758214593,True,True,True,False,False,True,False,False,False,True,False,False,True,True,7.61028450482998,-0.0,831.9512827219614,200000.0,-4.065391018544466,200831.95128272197,False
3012,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,30.0,0.9042538469657302,0.5,0.5,0.16089064948260784,10.293354013934731,True,True,True,False,False,True,False,False,False,True,False,False,True,True,8.548780028471487,-0.0,4289.762042176166,200000.0,-18.529508948469097,204289.76204217615,False
3013,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.02981053851544857,0.5,0.5,0.2015597105026245,10.651880970224738,True,True,True,False,False,True,False,False,False,True,False,False,True,True,7.753925834794463,-0.0,7844.1956268579515,200000.0,-3.428431774091609,207844.19562685795,False
